AnnotationTime_s,Behavior,Time,Time_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
193.57897482718144,lay down,194113.0,194.113,2.56,-5.75,7.56,0.32,0.13,-0.13,-74.09,59.81,-21.75
194.58197469675235,sit,194113.0,194.113,2.56,-5.75,7.56,0.32,0.13,-0.13,-74.09,59.81,-21.75
195.5849745663232,stand,195183.0,195.183,2.43,-2.5,7.74,-0.07,-0.17,0.21,-79.82,57.37,-29.77
196.5879744358941,stand,196254.0,196.254,-0.44,-10.3,-0.06,-0.39,-0.35,0.19,-73.81,43.8,-7.64
197.59097430546495,stand,197325.0,197.325,0.58,-8.32,5.13,-0.19,-0.53,0.26,-67.92,59.11,-14.09
198.59397417503587,stand,198395.0,198.395,0.34,-8.93,4.25,-0.05,0.09,-0.04,-74.66,53.76,-14.41
199.5969740446068,stand,199466.0,199.466,0.4,-9.42,2.79,0.11,0.17,-0.07,-73.66,51.1,-11.02
200.59997391417767,stand,200540.0,200.54,0.55,-9.04,4.09,0.18,-0.09,-0.05,-74.14,53.62,-12.95
201.60297378374852,stand up(human stand),201610.0,201.61,-1.81,-9.74,8.23,2.41,0.9,-0.82,-74.35,59.44,-22.74
202.60597365331944,stand,202681.0,202.681,2.18,-6.04,2.07,-4.83,-2.05,0.17,-53.13,67.16,-35.25
203.60897352289032,stand,203795.0,203.795,-1.3,-7.94,5.94,0.79,-0.01,-0.33,-44.75,61.27,-16.57
204.6119733924612,stand,204866.0,204.866,0.62,-9.5,2.3,-0.24,-0.31,0.33,-54.34,50.99,-2.84
205.6149732620321,stand,205937.0,205.937,-0.89,-11.11,0.19,-1.23,0.59,0.08,-80.44,41.26,-14.67
206.61797313160295,stand,207008.0,207.008,-0.5,-9.26,-0.87,1.32,-0.54,-0.09,-43.79,41.83,1.51
207.6209730011739,stand,208078.0,208.078,-1.42,-12.02,-1.45,-1.96,1.33,0.53,-45.57,44.29,0.56
208.62397287074475,stand,209152.0,209.152,-0.14,-11.57,-0.5,-1.3,0.03,0.11,-57.61,44.42,1.81
209.62697274031564,stand,209152.0,209.152,-0.14,-11.57,-0.5,-1.3,0.03,0.11,-57.61,44.42,1.81
